headline_length_words,headline_length_chars,avg_word_length,num_uppercase_words,num_digits,num_exclamation_marks,num_question_marks,num_commas,num_colons,num_semicolons,contains_quote,contains_colon,contains_question,contains_number,starts_with_how,starts_with_why,starts_with_what,label,source,headline_clean
10,80,7.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Breaking into Trump shooter’s cellphone complicated by modern technology: expert
10,73,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,'American Idol' judge Katy Perry suffers wardrobe malfunction during show
12,87,6.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Trump's inconsistent messaging clashes with the RNC's attempted embrace of early voting
15,101,5.8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NBC,"Russia, Iran and China are using AI in election interference efforts, U.S. intelligence officials say"
12,90,6.583333333333333,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Schumer may let controversial Biden nominee with 'problematic' ties quietly expire: expert
12,74,5.25,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,FoxNews,Planning a 2 week vacation getaway? Experts say workers should think again
16,98,5.1875,1,4,0,0,1,0,0,0,0,0,1,0,0,0,1,FoxNews,"Trump keeps massive lead, Haley ties DeSantis for second in new 2024 GOP presidential primary poll"
10,68,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Rep. Matt Gaetz defeats Kevin McCarthy backed GOP primary challenger
12,67,4.666666666666667,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,4 horses have died at Churchill Downs ahead of 149th Kentucky Derby
17,108,5.411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Liberal theory trying to dismiss Supreme Court win for Christian graphic designer shot down by legal experts
13,63,3.923076923076923,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,Pelosi said in new Jan. 6 video she wanted to 'punch' Trump out
13,94,6.3076923076923075,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,NBC,"Ryan Routh, arrested near Trump's Florida golf course, is charged with attempted assassination"
16,105,5.625,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Jewish college students say they're scared to go to class, blame universities for silence on antisemitism"
15,108,6.266666666666667,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Pennsylvania Gov. Wolf: Migrant flights only 'passed through' Scranton 'en route to their final destination'
14,77,4.571428571428571,0,4,0,0,1,1,0,1,1,0,1,0,0,0,0,NBC,"Trump's 2024 plan: Win Iowa by double digits, wrap up the nomination by March"
5,36,6.4,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,NBC,Emmy nominations 2024: Complete list
16,105,5.625,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,FoxNews,Biden’s Charlottesville moment? POTUS torched for telling DNC anti Israel mob outside they ‘have a point’
16,109,5.875,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,FoxNews,"In protests against Israel, 'American way of freedom' is being 'deeply challenged,' says author and historian"
13,97,6.538461538461538,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Sydney Sweeney rips internet trolls for tagging family in screenshotted nude scenes: ‘Disgusting’
12,73,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Nobel laureate Muhammad Yunus is sworn in as interim leader of Bangladesh
16,108,5.8125,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Georgia school shooting: Teen suspect's mom's criminal record part of emerging picture of troubled home life
11,70,5.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,A generational divide splits Black voters ahead of Biden Trump rematch
14,70,4.071428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Trump says he 'probably took a bullet to the head' due to Dem rhetoric
10,56,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NBC,What’s fueling the rise in Hindu nationalism in the U.S.
17,106,5.294117647058823,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FoxNews,"Older adult women caregivers have lower death rates than non caregivers, study finds: ‘A sense of purpose’"
10,67,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Cuban economy minister out over delayed fuel, transport price hikes"
15,80,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"This is the right order to apply all your skin care products, according to derms"
16,90,4.6875,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Far left hatred of Jews today echoes the socialism and antisemitism of Hitler in the 1930s
17,112,5.647058823529412,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NBC,'I was slipping in people's blood': Police officer describes battling rioters after Capitol became a 'war scene'
13,90,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Ashley Tisdale, Vanessa Hudgens dance to 'High School Musical' song during self quarantine"
17,104,5.176470588235294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Indiana man accused of killing teen girls allegedly confessed in phone call to wife, court documents say"
8,56,6.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Trump turns political event into surreal listening party
12,74,5.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Israel says it killed a top Hezbollah official in 'targeted' Beirut strike
15,102,5.866666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Video from Trump assassination attempt victim's POV shows figure moving on roof moments before gunfire
12,96,7.083333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,FoxNews,Democratic heavyweights to speak at party's convention; preparing for large Palestinian protests
13,64,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,5 key takeaways from the VP debate between JD Vance and Tim Walz
12,65,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,HBO's 'The Last of Us' adaptation is a milestone for LGBTQ gamers
17,109,5.470588235294118,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Vance praised for 'absolute FIRE' takedown of Harris Walz 'tag team' riot enablers: 'Make America Burn Again'
13,82,5.384615384615385,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Simon Cowell details yearslong mental health battle: 'We're not all made of steel'
14,62,3.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,FoxNews,Be well: Add an egg (or 3) to your daily diet for heart health
18,105,4.888888888888889,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FoxNews,"Utah mom shot missing National Guard husband in his sleep, suggested lover ‘take it to the grave’: police"
12,86,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"New Jersey restaurant breaks Guinness World Record for largest tequila, mezcal library"
9,58,5.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,China and Japan end dispute over Fukushima water discharge
12,88,6.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Political handicapper shifts Montana Senate to ‘leans Republican’ as Tester falls behind
16,95,5.0,0,2,0,0,1,1,0,1,1,0,1,0,0,0,1,FoxNews,"Dementia warning: Don't ever say these 16 things to loved ones with the disease, experts advise"
14,106,6.642857142857143,0,4,0,0,1,1,0,1,1,0,1,0,0,0,1,FoxNews,"Jewish Americans could show 'significant change' in voting, support Republican candidates in 2024: experts"
21,108,4.190476190476191,1,5,0,0,3,0,0,0,0,0,1,0,0,0,1,FoxNews,"World War II heroes, ages 100 and 98, fought in Battle of the Bulge, now are grand marshals of Philly parade"
14,106,6.642857142857143,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,FoxNews,"Georgia officers interviewed Apalachee High School shooting suspect in 2023, could not substantiate threat"
12,88,6.416666666666667,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,NBC,"Political consultant who admitted deepfaking Biden's voice is indicted, fined $6 million"
13,95,6.384615384615385,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FoxNews,"Health care is ‘overwhelmingly complex’ for older adults, experts say: ‘Ever increasing hurdle’"
9,70,6.888888888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NBC,"Hezbollah, allies lose majority in Lebanon's parliament after election"
14,94,5.785714285714286,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,FoxNews,"Pro lifers blast Trump 'betrayal' with shifting abortion stance, answer on Florida Amendment 4"
7,40,4.857142857142857,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,'Shogun' breaks record with 18 Emmy wins
14,102,6.357142857142857,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Iran's Ayatollah Ali Khamenei in hiding with extra security following Hezbollah leader's death: report
19,108,4.7368421052631575,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Riley Gaines visits RNC with message for New York AG Letitia James, Democrats claiming to be party for women"
12,73,5.166666666666667,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,FoxNews,America the beautiful: 50 must see landmarks that tell our national story
12,76,5.416666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,NFL legend Troy Aikman rips 'lazy' Cowboys wide receivers after blowout loss
9,76,7.555555555555555,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Texas officials: Uvalde shooting report reveals 'multiple systemic failures'
15,100,5.733333333333333,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Harry Styles' full 'X Factor UK' audition video reveals details about the singer's first performance
16,97,5.125,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Biden says he's more physically viable than TIME reporters interviewing him: ‘I can take you too’
14,94,5.785714285714286,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,North Carolina manhunt launched for convicted murderer who escaped on way to hospital: sheriff
12,89,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Researchers argue 'rapid onset gender dysphoria' does exist, despite narrative against it"
10,62,5.3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,23+ thoughtful gifts for teachers that will help them destress
14,108,6.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,‘Uncommitted’ Democratic voters creating negative press for Biden as progressives protest support for Israel
12,86,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Crime spikes force schools to reinstate resource officers as defund movement collapses
6,41,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,New device explosions reported in Lebanon
11,83,6.636363636363637,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,NBC,"Jan. 6 committee issues subpoenas to Trump's 'alternate electors,' former spokesman"
16,104,5.5625,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,FoxNews,"United Nations slammed for silence over Hamas rapes, mutilation and murder of Israeli women, critics say"
15,86,4.8,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1,FoxNews,911 call reveals shock of Utah mommy bloggers' alleged child abuse: 'She's a bad lady'
14,104,6.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Superintendent fired, CRT banned after Moms for Liberty candidates revamp South Carolina school district"
12,76,5.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Sarah McBride launches historic bid to become first trans member of Congress
14,87,5.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,VP nominee Tim Walz sits for rare interview to discuss gutter maintenance with TikToker
13,82,5.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Indian Prime Minister Modi makes first visit to ally Russia since Ukraine invasion
16,106,5.6875,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,FoxNews,"Hezbollah hits Israel with deadliest attack in months long conflict, IDF says, raising fears of escalation"
7,45,5.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Iranians vote to replace late President Raisi
17,93,4.529411764705882,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"Ozzy, Sharon Osbourne delay move back to England due to rocker's health: 'LA used to be nice'"
15,97,5.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Trump allies meet with Netanyahu and other Israeli officials as pressure builds on prime minister
17,107,5.352941176470588,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Trump blasts DOJ for 'election interference,' calls Jack Smith case a 'scam' after judge unseals key filing"
14,76,4.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"Jan. 6 rioter asks for early release, says he was ‘manipulated’ by Trump and"
14,72,4.214285714285714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Judge rules against RFK Jr.'s bid to appear on New York ballot this fall
14,104,6.5,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,FoxNews,"Jack Carr, bestselling author and former SEAL, announces nonfiction series, 'Targeted,' on terror events"
13,90,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NBC,"Israeli settlements violate international law, U.N.'s top court says in a landmark opinion"
14,81,4.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Bernie Sanders to force Senate vote on resolution that could freeze aid to Israel
17,106,5.294117647058823,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Former Obama fundraiser calls Trump's fine 'so wrong,' attempt to inflict 'pain' before NY loses in appeal"
11,73,5.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Liam Payne’s death has One Direction creator Simon Cowell feeling ‘empty’
14,91,5.571428571428571,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FoxNews,"Meet the American who wrote the moon landing software: Margaret Hamilton, computer whiz mom"
15,97,5.533333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,U.S. officials say intel agencies are ready to warn the public over foreign election interference
12,79,5.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,'America's Got Talent' judge Simon Cowell makes show history with shocking move
10,74,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,'Gutfeld!' draws largest audience in program history with Trump appearance
13,87,5.769230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FoxNews,National parks prepare for millions to visit this summer; some now require reservations
9,46,4.222222222222222,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,U.S. and Qatar agree not to release Iran's $6B
16,101,5.375,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Biden ripped for gun control speech hours after Hunter's firearm conviction: 'We live in clown world'
16,107,5.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Inside Lori Loughlin’s prison stint and why she potentially hasn’t spoken with daughter Olivia Jade: expert
15,95,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Guardians closer Emmanuel Clase shows off accolades right after blowing save to Yankees in ALCS
12,72,5.083333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,NBC,How Nebraska could shake up the presidential map: From the Politics Desk
15,90,5.066666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"North Korean special forces in Russia readying for combat in Ukraine war, South Korea says"
13,74,4.769230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Ron DeSantis’ super PAC loses its top strategist in latest sign of turmoil
18,97,4.444444444444445,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,FoxNews,"Survivor of Hamas terror lost too many friends to count, says October 7 was 'only the first shot'"
12,83,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Matt Damon's advice to Josh Hartnett while filming 'Oppenheimer' was ‘so unhelpful’
15,82,4.533333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Harris Trump showdown: New polls indicate who has the edge in the Blue Wall battle
15,105,6.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Colorado district equity docs reveal methodical system to deceive parents on in school social transitions
9,65,6.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Ticketmaster apologizes to Taylor Swift, fans over sales disaster"
15,93,5.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Trump courts Black men as he pledges return to a policy that disproportionately targeted them
13,87,5.769230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Loneliness crisis sweeping America could be as deadly as smoking, surgeon general warns"
17,105,5.235294117647059,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Glenn Youngkin united Virginia Republicans around a 15 week abortion ban. Some have pushed to go further.
14,80,4.785714285714286,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,FoxNews,"Trump, Harris shake hands in show of unity at Ground Zero for 9/11 commemoration"
13,85,5.615384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"King Charles, Queen Camilla reportedly pulled from royal outing due to security scare"
10,81,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"White House says Trump’s tariffs will destroy manufacturing, exacerbate inflation"
16,108,5.8125,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Time magazine owner takes Kamala Harris to task for denying interview requests: 'We believe in transparency'
16,100,5.3125,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Harris campaign is in 'danger zone' as Americans worry about country's direction, says CNN data guru"
10,59,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Top Israeli legal official tells Netanyahu to fire key ally
12,81,5.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Israel strikes Hezbollah targets in Lebanon after two rounds of device explosions
14,78,4.642857142857143,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,21+ gifts for new parents that will help make life easier and more comfortable
14,100,6.214285714285714,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,'Abuse of power': House GOP opens probe into Ukrainian president's trip to battleground Pennsylvania
15,77,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,JD Vance says it would be 'very hard' for Trump to win without North Carolina
10,68,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Trump defense challenges jury selection in criminal hush money trial
16,93,4.875,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Giants rookie phenom Malik Nabers on Travis Scott concert backlash: 'I still got my own life'
7,45,5.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,China halts foreign adoptions of its children
16,95,5.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,House GOP doubts grow as Johnson digs in on funding fight: 'Playing with a government shutdown'
15,104,6.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,FoxNews,Franklin Graham's Samaritan's Purse sponsors 21 ambulances in Israel to replace those destroyed by Hamas
16,102,5.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Death of Russian oil exec Ravil Maganovhighlights suspicious ends met by those who crossed the Kremlin
11,70,5.454545454545454,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Germany issues 1st arrest warrant for 2022 Nord Stream pipeline blasts
15,84,4.666666666666667,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Sources close to Biden 'furious' about growing calls to get him to exit race: report
5,45,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israeli Prime Minister Netanyahu hospitalized
19,111,4.894736842105263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Fewer people are using Elon Musk’s X as the platform struggles to attract and keep users, according to analysts"
9,63,6.111111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"The best vegetables for your health, according to nutritionists"
15,95,5.4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Channel dominates CNN, MSNBC during historic cycle of third quarter as 'The Five' makes history"
13,72,4.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Trump appears on YouTuber Logan Paul’s podcast in a bid for young voters
14,67,3.857142857142857,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,NBC,Amazon Prime Day v.s. 4th of July: What are the best deals to shop?
15,100,5.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Former Hungarian insider releases audio he says is proof of corruption in embattled Orbán government
17,110,5.529411764705882,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Anti Israel Yale protesters joining Columbia students in 'tear down our society' Ivy League movement: Law prof
14,83,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"Ear infections in young children could lead to delayed speech for them, study finds"
12,63,4.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Supreme Court rules in favor of NRA in key First Amendment case
14,91,5.571428571428571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,FoxNews,"Texas woman accidentally swallows partial dentures, here's how a medical team saved the day"
10,59,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Hezbollah rocket attack on Israel hits Haifa for first time
11,75,5.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Israeli settlers rampage through a Palestinian town in revenge for shooting
11,101,8.272727272727273,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Trump shooter Thomas Matthew Crooks' parents registered Pennsylvania professional counselors: Records
13,81,5.3076923076923075,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,NBC,"Jan. 6 defendant, representing himself, questions son who turned him into the FBI"
17,102,5.0588235294117645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Federal judge blocks Biden admin move to give legal status to illegal immigrant spouses of US citizens
12,73,5.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NBC,"Latina judge applauds law named after son, killed by gunman targeting her"
18,87,3.888888888888889,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"At DNC, my party is shining a hopeful spotlight on America. At RNC it was just on Trump"
14,76,4.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NBC,Who's Judge Juan Merchan? Trump says he 'hates me' but lawyers say he's fair
21,119,4.714285714285714,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NBC,Stewart Rhodes wrote message to Trump after Jan. 6 calling on him to 'save the Republic' and arrest members of Congress
12,74,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Georgia judge blocks rule requiring clerks to hand count number of ballots
17,107,5.352941176470588,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,'Yellowstone' star Lainey Wilson testifies AI using her voice was 'gut punch': 'It is a personal violation'
15,89,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NBC,Migrants selling fruit and candy in New York's subway are plagued by fear and uncertainty
16,110,5.9375,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NBC,"Discarded sandals, open liquor bottles: Israel music festival grounds show remnants of a celebration cut short"
12,78,5.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,China scraps premier’s conference in surprise move ahead of big annual meeting
11,70,5.454545454545454,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,FoxNews,"Researchers unearth find dating back 2,400 years in ancient Greek city"
13,74,4.769230769230769,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,Trump supporter charged with firing a gun during the Jan. 6 Capitol attack
18,93,4.222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FoxNews,"My parents were kidnapped by Hamas. They are not a footnote to Gaza war, they are its essence"
10,77,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Travis Kelce passionately defends Guardians fandom after team's thrilling win
15,92,5.2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,FoxNews,"'Warning signs flashing': Biden, Trump struggle to lock up base voters ahead of first debate"
15,87,4.866666666666666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NBC,FBI arrests Jan. 6 rioter who confessed to assaulting an officer in front of courthouse
15,87,4.866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,A Florida man riding out Hurricane Milton on his boat alarms TikTok and local officials
16,100,5.3125,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,FoxNews,Amy Klobuchar suggests voting Democrat will help stop hurricanes: 'That's why we've got to win this'
14,75,4.428571428571429,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NBC,Being Gronk: How this actor and stunt double plays the NFL legend on screen
10,71,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Floridians prepare for the worst as Hurricane Milton quickly approaches
16,102,5.4375,0,4,0,0,0,1,0,0,1,0,1,0,0,0,1,FoxNews,2024 Showdown: Trump campaign rejoices after Harris leans in on key issue haunting her vice presidency
14,95,5.857142857142857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Border Patrol Union endorses controversial Senate border deal: ‘far better than the status quo’
15,85,4.733333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,There’s no such thing as a waterproof sunscreen. Here’s what SPF to wear while skiing
13,79,5.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Biden and king of Jordan discuss hostage release efforts at White House meeting
10,78,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FoxNews,Pennsylvania sheriff defends local officers who confronted Trump rally shooter
13,78,5.076923076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,CIA director may travel to Israel for more cease fire and hostage negotiations
17,107,5.352941176470588,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,FoxNews,"Blinken meets Qatar PM, says Israeli actions are not 'retaliation,' but 'defending the lives of its people'"
15,74,4.0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,NBC,"Trump and Putin have talked as many as 7 times since 2021, new book claims"
19,107,4.684210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Jill Biden to honor her husband at convention Monday an appearance that once was going to be much different
15,94,5.333333333333333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,FoxNews,"Meet the American who created the Kentucky Derby, Meriwether Lewis Clark Jr., born of pioneers"
15,101,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FoxNews,Nancy Pelosi says she 'would never recommend' Biden debate Trump on stage after surprise announcement
12,72,5.083333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,FoxNews,Back on the trail: Top Biden surrogate Newsom now campaigning for Harris
13,86,5.6923076923076925,1,0,0,1,5,0,0,0,0,1,0,0,0,0,1,FoxNews,"Trump, rejecting advice, tries mockery, insults, AI against Kamala, but is it working?"
12,71,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,FoxNews,Do these potential Biden replacements have what it takes to beat Trump?
10,75,6.6,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,FoxNews,Arizona abortion rights group secures signatures for 2024 ballot referendum
17,105,5.235294117647059,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,FoxNews,Gretchen Whitmer rejects polls showing Harris up 5 points against Trump in Michigan: 'It's just not true'
11,68,5.2727272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NBC,Modi opens grand Hindu temple with eye on India’s upcoming elections
12,82,5.916666666666667,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NBC,'Bring them home now': Pressure mounts on Netanyahu to prioritize Israeli hostages
